REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRCCGBELXX01,2015,1000.0
GLOBAL,PWRCCGBELXX01,2016,1000.0
GLOBAL,PWRCCGBELXX01,2017,1000.0
GLOBAL,PWRCCGBELXX01,2018,1000.0
GLOBAL,PWRCCGBELXX01,2019,1000.0
GLOBAL,PWRCCGBELXX01,2020,1000.0
GLOBAL,PWRCCGBELXX01,2021,1000.0
GLOBAL,PWRCCGBELXX01,2022,1000.0
GLOBAL,PWRCCGBELXX01,2023,1000.0
GLOBAL,PWRCCGBELXX01,2024,1000.0
GLOBAL,PWRCCGBELXX01,2025,1000.0
GLOBAL,PWRCCGBELXX01,2026,1000.0
GLOBAL,PWRCCGBELXX01,2027,1000.0
GLOBAL,PWRCCGBELXX01,2028,1000.0
GLOBAL,PWRCCGBELXX01,2029,1000.0
GLOBAL,PWRCCGBELXX01,2030,1000.0
GLOBAL,PWRCCGBELXX01,2031,1000.0
GLOBAL,PWRCCGBELXX01,2032,1000.0
GLOBAL,PWRCCGBELXX01,2033,1000.0
GLOBAL,PWRCCGBELXX01,2034,1000.0
GLOBAL,PWRCCGBELXX01,2035,1000.0
GLOBAL,PWRCCGBELXX01,2036,1000.0
GLOBAL,PWRCCGBELXX01,2037,1000.0
GLOBAL,PWRCCGBELXX01,2038,1000.0
GLOBAL,PWRCCGBELXX01,2039,1000.0
GLOBAL,PWRCCGBELXX01,2040,1000.0
GLOBAL,PWRCCGBELXX01,2041,1000.0
GLOBAL,PWRCCGBELXX01,2042,1000.0
GLOBAL,PWRCCGBELXX01,2043,1000.0
GLOBAL,PWRCCGBELXX01,2044,1000.0
GLOBAL,PWRCCGBELXX01,2045,1000.0
GLOBAL,PWRCCGBELXX01,2046,1000.0
GLOBAL,PWRCCGBELXX01,2047,1000.0
GLOBAL,PWRCCGBELXX01,2048,1000.0
